stream,src_mac,dst_mac,src_ip,dst_ip,src_port,dst_port,inter_arrival_time,time_since_previously_displayed_frame,port_class_dst,l4_tcp,l4_udp,ttl,eth_size,tcp_window_size,payload_entropy,handshake_version,handshake_cipher_suites_length,handshake_ciphersuites,handshake_extensions_length,tls_server,handshake_sig_hash_alg_len,http_request_method,http_host,http_response_code,user_agent,dns_server,dns_query_type,dns_len_qry,dns_interval,dns_len_ans,device_mac,eth_src_oui,eth_dst_oui,payload_length,highest_layer,http_uri,http_content_len,http_content_type,icmp_type,icmp_checksum_status,icmp_data_size,jitter,stream_1_count,stream_1_mean,stream_1_var,src_ip_1_count,src_ip_1_mean,src_ip_1_var,src_ip_mac_1_count,src_ip_mac_1_mean,src_ip_mac_1_var,channel_1_count,channel_1_mean,channel_1_var,stream_jitter_1_sum,stream_jitter_1_mean,stream_jitter_1_var,stream_5_count,stream_5_mean,stream_5_var,src_ip_5_count,src_ip_5_mean,src_ip_5_var,src_ip_mac_5_count,src_ip_mac_5_mean,src_ip_mac_5_var,channel_5_count,channel_5_mean,channel_5_var,stream_jitter_5_sum,stream_jitter_5_mean,stream_jitter_5_var,stream_10_count,stream_10_mean,stream_10_var,src_ip_10_count,src_ip_10_mean,src_ip_10_var,src_ip_mac_10_count,src_ip_mac_10_mean,src_ip_mac_10_var,channel_10_count,channel_10_mean,channel_10_var,stream_jitter_10_sum,stream_jitter_10_mean,stream_jitter_10_var,stream_30_count,stream_30_mean,stream_30_var,src_ip_30_count,src_ip_30_mean,src_ip_30_var,src_ip_mac_30_count,src_ip_mac_30_mean,src_ip_mac_30_var,channel_30_count,channel_30_mean,channel_30_var,stream_jitter_30_sum,stream_jitter_30_mean,stream_jitter_30_var,stream_60_count,stream_60_mean,stream_60_var,src_ip_60_count,src_ip_60_mean,src_ip_60_var,src_ip_mac_60_count,src_ip_mac_60_mean,src_ip_mac_60_var,channel_60_count,channel_60_mean,channel_60_var,stream_jitter_60_sum,stream_jitter_60_mean,stream_jitter_60_var,ntp_interval,most_freq_spot,min_et,q1,min_e,var_e,q1_e,sum_p,min_p,max_p,med_p,average_p,var_p,q3_p,q1_p,iqr_p,l3_ip_dst_count,label,attack_type,binary_label
558,SmartThings Hub,3c:18:a0:41:c3:a0,192.168.137.186,13.225.195.104,60246,443,1240.171358,0.02988,1,1,0,64,97,46496,3.174925279647229,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,SmartThings Hub,"SAMJIN Co., Ltd.",Luxshare Precision Industry Company Limited,31.0,TLS,none,0.0,none,-1.0,-1.0,-1.0,0.02988,16.0,98.5,4237.2,17.0,98.70588235294116,3948.595588235295,17.0,98.70588235294116,3948.595588235295,16.0,98.5,4237.2,599.253417,37.4533385625,22413.65803710365,16.0,98.5,4237.2,25.0,145.32,7451.226666666665,25.0,145.32,7451.226666666665,16.0,98.5,4237.2,599.253417,37.4533385625,22413.65803710365,16.0,98.5,4237.2,33.0,165.03030303030303,6939.780303030301,33.0,165.03030303030303,6939.780303030301,16.0,98.5,4237.2,599.253417,37.4533385625,22413.65803710365,16.0,98.5,4237.2,36.0,158.02777777777777,6938.313492063492,36.0,158.02777777777777,6938.313492063492,16.0,98.5,4237.2,599.253417,37.4533385625,22413.65803710365,16.0,98.5,4237.2,55.0,136.14545454545456,6655.237710437697,55.0,136.14545454545456,6655.237710437697,16.0,98.5,4237.2,599.253417,37.4533385625,22413.65803710365,0.0,443.0,32.0,32.0,66.0,3748.01052631579,66.0,1042.0,12.0,258.0,22.0,52.1,3877.3578947368414,54.75,12.0,42.75,12.0,0.0,BenignTraffic1.csv,0.0
10097,dc:a6:32:c9:e4:90,Philips Hue Bridge,192.168.137.17,192.168.137.204,51310,80,431.589303,1e-06,1,1,0,64,75,64256,3.119699748388568,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,dc:a6:32:c9:e4:90,Raspberry Pi Trading Ltd,Philips Lighting BV,21.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,1e-06,3.0,69.66666666666667,70.33333333333331,13.0,104.0,4566.500000000001,13.0,104.0,4566.500000000001,18.0,91.77777777777776,3634.65359477124,0.005322,0.002661,1.41512e-05,3.0,69.66666666666667,70.33333333333331,267.0,105.62921348314607,4231.6552335895885,267.0,105.62921348314607,4231.6552335895885,537.0,83.44692737430168,2590.949136996582,0.005322,0.002661,1.41512e-05,3.0,69.66666666666667,70.33333333333331,433.0,104.9353348729792,4158.5004383714,433.0,104.9353348729792,4158.5004383714,880.0,82.8875,2518.664234926054,0.005322,0.002661,1.41512e-05,3.0,69.66666666666667,70.33333333333331,553.0,103.89692585895118,4072.752037633994,553.0,103.89692585895118,4072.752037633994,1104.0,82.77626811594203,2489.816625770316,0.005322,0.002661,1.41512e-05,3.0,69.66666666666667,70.33333333333331,1095.0,103.09406392694063,4006.54964480396,1095.0,103.09406392694063,4006.54964480396,2210.0,82.1447963800905,2418.9378294062262,0.005322,0.002661,1.41512e-05,0.0,80.0,26.0,26.0,60.0,3347.7263157894736,60.0,692.0,6.0,168.0,6.0,34.6,3347.726315789474,20.25,6.0,14.25,2.0,3.0,DDoS-SlowLoris.csv,1.0
536,Arlo Q Indoor Camera,3c:18:a0:41:c3:a0,192.168.137.175,63.32.36.73,56915,443,1378.391218,3.5e-05,1,1,0,64,1514,37792,3.5836533565486177,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,Arlo Q Indoor Camera,Netgear,Luxshare Precision Industry Company Limited,1448.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,3.5e-05,54.0,1533.425925925926,2642166.513277419,33.0,2467.242424242424,2063696.001893966,33.0,2467.242424242424,2063696.001893966,54.0,1533.425925925926,2642166.513277419,1.017216,0.0188373333333333,0.0040239116723468,293.0,1171.2866894197953,2183964.533966073,150.0,2224.9933333333333,1989770.4764653032,150.0,2224.9933333333333,1989770.4764653032,293.0,1171.2866894197953,2183964.533966073,5.05663,0.0172581228668942,0.0030828278425359,619.0,1106.9466882067852,2152597.3935933867,311.0,2137.852090032154,2148533.603858524,311.0,2137.852090032154,2148533.603858524,619.0,1106.9466882067852,2152597.3935933867,10.003569,0.0161608546042003,0.0026369513652396,2047.0,1014.7347337567172,1726956.5449464477,1055.0,1906.8151658767767,1708614.2001493378,1055.0,1906.8151658767767,1708614.2001493378,2047.0,1014.7347337567172,1726956.5449464477,30.101338,0.0147050991695163,0.0023496464323876,4155.0,999.8086642599278,1613870.3415715164,2147.0,1873.16115510014,1544935.493122287,2147.0,1873.16115510014,1544935.493122287,4155.0,999.8086642599278,1613870.3415715164,60.016727,0.0144444589651022,0.0022535399600414,0.0,443.0,32.0,1118.0,66.0,3323306.765789474,1152.0,38373.0,12.0,6289.0,1460.0,1918.65,3323306.765789474,2908.0,1098.0,1810.0,36.0,0.0,BenignTraffic2.csv,0.0
184222,dc:a6:32:dc:27:d5,Amazon Echo Spot,192.168.137.35,192.168.137.18,40488,714,1473.890056,0.00015,1,1,0,57,60,1024,0.0,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,dc:a6:32:dc:27:d5,Raspberry Pi Trading Ltd,Amazon Technologies Inc.,0.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,,1.0,60.0,,387.0,60.0,0.0,387.0,60.0,0.0,14.0,60.0,0.0,,,,1.0,60.0,,1847.0,60.0,0.0,1847.0,60.0,0.0,71.0,60.0,0.0,,,,1.0,60.0,,3241.0,60.0,0.0,3241.0,60.0,0.0,121.0,60.0,0.0,,,,1.0,60.0,,5853.0,60.0,0.0,5853.0,60.0,0.0,211.0,60.0,0.0,,,,1.0,60.0,,11751.0,60.0,0.0,11751.0,60.0,0.0,389.0,60.0,0.0,,,,0.0,51305.0,26.0,26.0,60.0,0.0,60.0,120.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0.0,63.0,1.0,Recon-HostDiscovery.csv,1.0
56435,dc:a6:32:c9:e4:90,Yutron Plug 2,192.168.137.195,192.168.137.44,30420,6668,2.362278,1e-06,2,1,0,64,60,512,0.0,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,Yutron Plug 2,Raspberry Pi Trading Ltd,Tuya Smart Inc.,0.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,,1.0,60.0,,1852.0,60.0,0.0,1852.0,60.0,0.0,1852.0,60.0,0.0,,,,1.0,60.0,,4458.0,60.0,0.0,4458.0,60.0,0.0,4458.0,60.0,0.0,,,,1.0,60.0,,4458.0,60.0,0.0,4458.0,60.0,0.0,4458.0,60.0,0.0,,,,1.0,60.0,,4458.0,60.0,0.0,4458.0,60.0,0.0,4458.0,60.0,0.0,,,,1.0,60.0,,4458.0,60.0,0.0,4458.0,60.0,0.0,4458.0,60.0,0.0,,,,0.0,27264.0,26.0,26.0,60.0,0.0,60.0,120.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0.0,3.0,3.0,DDoS-TCP_Flood11.csv,1.0
88499,dc:a6:32:c9:e4:d5,Amazon Echo Studio,192.168.137.189,192.168.137.125,57957,8563,23.682679,1e-06,2,0,1,64,578,0,3.5791451062434256,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,dc:a6:32:c9:e4:d5,Raspberry Pi Trading Ltd,Amazon Technologies Inc.,512.0,UDP,none,0.0,none,-1.0,-1.0,-1.0,,1.0,578.0,,441.0,578.0,0.0,441.0,578.0,0.0,441.0,578.0,0.0,,,,1.0,578.0,,3629.0,578.0,0.0,3629.0,578.0,0.0,3629.0,578.0,0.0,,,,1.0,578.0,,6869.0,578.0,0.0,6869.0,578.0,0.0,6869.0,578.0,0.0,,,,1.0,578.0,,17838.0,578.0,0.0,17838.0,578.0,0.0,17838.0,578.0,0.0,,,,1.0,578.0,,17838.0,578.0,0.0,17838.0,578.0,0.0,17838.0,578.0,0.0,,,,0.0,8886.0,16.0,544.0,50.0,34043.81842105263,578.0,9189.0,0.0,536.0,536.0,459.45,35103.73421052632,536.0,536.0,0.0,54.0,2.0,Mirai-greip_flood1.csv,1.0
52,Rbcior Camera,ff:ff:ff:ff:ff:ff,192.168.137.76,255.255.255.255,50856,6667,2327.578093,0.013065,2,0,1,64,230,0,3.527742571154258,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,Rbcior Camera,Tuya Smart Inc.,Broadcast,188.0,UDP,none,0.0,none,-1.0,-1.0,-1.0,4.98736,1.0,230.0,,1.0,230.0,,1.0,230.0,,1.0,230.0,,4.98736,4.98736,,2.0,230.0,0.0,2.0,230.0,0.0,2.0,230.0,0.0,2.0,230.0,0.0,9.992819,4.9964095,0.0001637869005,3.0,230.0,0.0,3.0,230.0,0.0,3.0,230.0,0.0,3.0,230.0,0.0,10.61742,3.53914,6.370985080341006,14.0,156.42857142857142,5551.64835164836,9.0,192.88888888888889,3298.861111114351,9.0,192.88888888888889,3298.861111114351,6.0,230.0,0.0,30.002402000000004,2.1430287142857147,5.506748569932684,28.0,156.42857142857142,5346.0317460317565,15.0,207.7333333333333,2239.209523808905,15.0,207.7333333333333,2239.209523808905,12.0,230.0,0.0,60.026729,2.14381175,5.27763223940684,0.0,50856.0,26.0,113.75,60.0,3915.515789473685,147.75,2948.0,0.0,188.0,188.0,147.4,4602.042105263158,188.0,102.75,85.25,18.0,0.0,BenignTraffic.csv,0.0
18844,3c:18:a0:41:c3:a0,ac:17:02:05:34:27,157.249.81.141,192.168.137.41,80,58557,2041.99786,0.082004,3,1,0,51,66,65024,0.0,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,ac:17:02:05:34:27,Luxshare Precision Industry Company Limited,Fibar Group sp. z o.o.,0.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,0.085706,5.0,108.4,7388.800000000001,2.0,70.0,32.0,2.0,70.0,32.0,5.0,108.4,7388.799999999997,0.23379,0.0584475,0.0023491255663333,5.0,108.4,7388.800000000001,8.0,68.875,15.83928571428571,8.0,68.875,15.83928571428571,15.0,97.86666666666666,6173.266666666667,0.23379,0.0584475,0.0023491255663333,5.0,108.4,7388.800000000001,8.0,68.875,15.83928571428571,8.0,68.875,15.83928571428571,15.0,97.86666666666666,6173.266666666667,0.23379,0.0584475,0.0023491255663333,5.0,108.4,7388.800000000001,8.0,68.875,15.83928571428571,8.0,68.875,15.83928571428571,15.0,97.86666666666666,6173.266666666667,0.23379,0.0584475,0.0023491255663333,5.0,108.4,7388.800000000001,8.0,68.875,15.83928571428571,8.0,68.875,15.83928571428571,15.0,97.86666666666666,6173.266666666667,0.23379,0.0584475,0.0023491255663333,0.0,443.0,32.0,32.0,66.0,4681.273684210527,66.0,790.0,12.0,263.0,15.5,39.5,4638.578947368421,22.0,12.0,10.0,7.0,1.0,Recon-PortScan.csv,1.0
693,3c:18:a0:41:c3:a0,Arlo Q Indoor Camera,99.80.177.237,192.168.137.175,443,33448,1596.106026,0.002516,2,1,0,232,66,907264,0.0,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,Arlo Q Indoor Camera,Luxshare Precision Industry Company Limited,Netgear,0.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,0.002516,119.0,894.4789915966387,742405.7601481194,57.0,66.0,0.0,57.0,66.0,0.0,119.0,894.4789915966387,742405.7601481194,1.008362,0.0084736302521008,0.0009877754018972,404.0,1033.5594059405942,1962731.3041544813,203.0,66.0,0.0,203.0,66.0,0.0,404.0,1033.5594059405942,1962731.3041544813,5.266869,0.0130368044554455,0.0017760271208544,731.0,1009.5868673050616,1761636.8921012608,364.0,66.0,0.0,364.0,66.0,0.0,731.0,1009.5868673050616,1761636.8921012608,10.20373,0.0139585909712722,0.0019495843253569,2129.0,1006.412869891968,1741571.82522902,1041.0,66.0,0.0,1041.0,66.0,0.0,2129.0,1006.412869891968,1741571.82522902,30.049992,0.0141146040394551,0.0019382549554353,3394.0,1025.1281673541544,1750465.956158914,1625.0,68.15876923076922,3100.652116710874,1625.0,68.15876923076922,3100.652116710874,3394.0,1025.1281673541544,1750465.956158914,1236.919197,0.3644428983500294,419.4265405247821,0.0,443.0,32.0,32.0,66.0,1012435.944736842,66.0,18101.0,12.0,2908.0,736.0,905.05,1012435.944736842,1460.0,12.0,1448.0,59.0,0.0,BenignTraffic1.csv,0.0
787,Arlo Q Indoor Camera,3c:18:a0:41:c3:a0,192.168.137.175,3.248.88.21,41338,443,1848.101754,0.000259,1,1,0,64,1514,37792,3.5826765313015345,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,Arlo Q Indoor Camera,Netgear,Luxshare Precision Industry Company Limited,1448.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,0.000259,111.0,1096.4954954954956,3182241.5249795187,58.0,2038.155172413793,4251488.168481549,58.0,2038.155172413793,4251488.168481549,111.0,1096.4954954954956,3182241.5249795187,1.029425,0.0092740990990991,0.0016354787041352,367.0,1058.7520435967303,2799188.919223949,180.0,2090.111111111112,3624233.417752943,180.0,2090.111111111112,3624233.417752943,367.0,1058.7520435967303,2799188.919223949,5.045858,0.0137489318801089,0.0032373328275332,684.0,1067.4809941520468,2767421.842976444,341.0,2074.8357771261,3529699.9905985747,341.0,2074.8357771261,3529699.9905985747,684.0,1067.4809941520468,2767421.842976444,10.200354,0.014912798245614,0.0034159709540826,2063.0,1036.4129907901115,2215453.884642021,1033.0,2004.007744433688,2549591.0677694445,1033.0,2004.007744433688,2549591.0677694445,2063.0,1036.4129907901115,2215453.884642021,30.035127,0.0145589563742123,0.0033519291188368,3060.0,1056.831045751634,2226548.3477118844,1754.0,1994.669327251996,2449782.223736343,1754.0,1994.669327251996,2449782.223736343,3060.0,1056.831045751634,2226548.3477118844,1449.702572,0.4737590104575164,648.0985071842349,0.0,443.0,32.0,32.0,66.0,694711.2921052631,66.0,10033.0,12.0,2908.0,12.0,501.65,694711.2921052631,1202.75,12.0,1190.75,73.0,0.0,BenignTraffic3.csv,0.0
0,3c:18:a0:41:c3:a0,LG Smart TV,23.78.206.51,192.168.137.253,80,40940,0.126605,8.8e-05,2,1,0,55,4410,506,3.5826009110469896,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,LG Smart TV,Luxshare Precision Industry Company Limited,LG Innotek,4344.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,0.000331,259.0,1096.4749034749034,2500640.087546017,89.0,3062.955056179775,1372613.1797752806,89.0,3062.955056179775,1372613.1797752806,258.0,1099.8333333333333,2507437.5635538264,0.126605,0.0004907170542635,5.444693388797524e-06,259.0,1096.4749034749034,2500640.087546017,89.0,3062.955056179775,1372613.1797752806,89.0,3062.955056179775,1372613.1797752806,258.0,1099.8333333333333,2507437.5635538264,0.126605,0.0004907170542635,5.444693388797524e-06,259.0,1096.4749034749034,2500640.087546017,89.0,3062.955056179775,1372613.1797752806,89.0,3062.955056179775,1372613.1797752806,258.0,1099.8333333333333,2507437.5635538264,0.126605,0.0004907170542635,5.444693388797524e-06,259.0,1096.4749034749034,2500640.087546017,89.0,3062.955056179775,1372613.1797752806,89.0,3062.955056179775,1372613.1797752806,258.0,1099.8333333333333,2507437.5635538264,0.126605,0.0004907170542635,5.444693388797524e-06,259.0,1096.4749034749034,2500640.087546017,89.0,3062.955056179775,1372613.1797752806,89.0,3062.955056179775,1372613.1797752806,258.0,1099.8333333333333,2507437.5635538264,0.126605,0.0004907170542635,5.444693388797524e-06,0.0,40940.0,1480.0,2566.0,1514.0,1384928.1684210526,2600.0,62504.0,1460.0,4356.0,2908.0,3125.2,1384928.1684210526,4356.0,2546.0,1810.0,2.0,0.0,BenignTraffic1.csv,0.0
103934,Yi Outdoor Camera,dc:a6:32:dc:27:d5,192.168.137.158,192.168.137.35,1247,51305,469.082202,0.001901,3,1,0,64,60,0,0.0,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,Yi Outdoor Camera,Fn-Link Technology Limited,Raspberry Pi Trading Ltd,0.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,,1.0,60.0,,7.0,60.0,0.0,7.0,60.0,0.0,13.0,60.0,0.0,,,,1.0,60.0,,41.0,66.58536585365853,563.0487804878047,41.0,66.58536585365853,563.0487804878047,73.0,60.0,0.0,,,,1.0,60.0,,75.0,63.6,315.24324324324294,75.0,63.6,315.24324324324294,136.0,60.0,0.0,,,,1.0,60.0,,179.0,63.01675977653631,263.8817400037662,179.0,63.01675977653631,263.8817400037662,323.0,60.0,0.0,,,,1.0,60.0,,276.0,62.93478260869565,256.44664031620533,276.0,62.93478260869565,256.44664031620533,504.0,60.0,0.0,,,,0.0,51305.0,26.0,26.0,60.0,0.0,60.0,120.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0.0,108.0,1.0,Recon-HostDiscovery.csv,1.0
1,3c:18:a0:41:c3:a0,Nest Indoor Camera,35.185.101.66,192.168.137.46,443,57480,1274.601007,0.014669,3,1,0,59,66,1454,0.0,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,Nest Indoor Camera,Luxshare Precision Industry Company Limited,"Google, Inc.",0.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,0.014669,18.0,111.0,2144.117647057596,9.0,66.0,0.0,9.0,66.0,0.0,18.0,111.0,2144.1176470584314,1.02952,0.0571955555555555,0.0019787251334903,87.0,112.183908045977,2146.942528733779,43.0,66.0,0.0,43.0,66.0,0.0,86.0,111.0,2048.823529410952,5.036353,0.0578891149425287,0.001909855457301,176.0,112.17045454545456,2133.296493504682,87.0,66.0,0.0,87.0,66.0,0.0,174.0,111.0,2036.7052023110543,10.06395,0.057181534090909,0.0018510657273843,556.0,161.29136690647482,73185.50774515419,270.0,66.66666666666667,59.776951672862246,270.0,66.66666666666667,59.776951672862246,551.0,160.81306715063522,73825.34499257772,30.049724,0.0540462661870503,0.0017035116036743,1101.0,149.29155313351498,54392.29037403956,538.0,66.50185873605948,44.99906543997005,538.0,66.50185873605948,44.99906543997005,1090.0,148.63853211009177,54898.98584173432,60.014756000000006,0.054509315168029,0.0016945445667804,0.0,57480.0,32.0,32.0,66.0,2131.5789473684213,66.0,1140.0,12.0,102.0,57.0,57.0,2131.5789473684213,102.0,12.0,90.0,2.0,0.0,BenignTraffic3.csv,0.0
134075,dc:a6:32:c9:e4:ab,Amazon Echo Studio,192.168.137.81,192.168.137.125,11112,63576,40.732399,0.0,3,0,1,64,578,0,3.577664600112637,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,dc:a6:32:c9:e4:ab,Raspberry Pi Trading Ltd,Amazon Technologies Inc.,512.0,UDP,none,0.0,none,-1.0,-1.0,-1.0,,1.0,578.0,,426.0,578.0,0.0,426.0,578.0,0.0,426.0,578.0,0.0,,,,1.0,578.0,,1914.0,578.0,0.0,1914.0,578.0,0.0,1914.0,578.0,0.0,,,,1.0,578.0,,5388.0,578.0,0.0,5388.0,578.0,0.0,5388.0,578.0,0.0,,,,1.0,578.0,,14887.0,578.0,0.0,14887.0,578.0,0.0,14887.0,578.0,0.0,,,,1.0,578.0,,16775.0,578.0,0.0,16775.0,578.0,0.0,16775.0,578.0,0.0,,,,0.0,8886.0,64.0,544.0,98.0,11520.0,578.0,10184.0,0.0,536.0,536.0,509.2,14364.8,536.0,536.0,0.0,64.0,2.0,Mirai-greip_flood1.csv,1.0
840,Arlo Q Indoor Camera,3c:18:a0:41:c3:a0,192.168.137.175,3.248.67.251,47675,443,2082.160546,0.001487,1,1,0,64,1514,37792,3.583047076437032,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,Arlo Q Indoor Camera,Netgear,Luxshare Precision Industry Company Limited,1448.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,0.001487,31.0,1004.2258064516128,1490882.113978498,16.0,1883.8125,1276245.629166675,16.0,1883.8125,1276245.629166675,31.0,1004.2258064516128,1490882.113978498,1.050867,0.0338989354838709,0.0087869074807717,347.0,986.2132564841498,2144503.867685033,168.0,1966.678571428572,2568395.4289991446,168.0,1966.678571428572,2568395.4289991446,347.0,986.2132564841498,2144503.867685033,5.009454,0.0144364668587896,0.0032449506418798,668.0,988.1122754491018,2168386.3756811693,318.0,2003.0157232704405,2590418.362528037,318.0,2003.0157232704405,2590418.362528037,668.0,988.1122754491018,2168386.3756811693,10.000063,0.0149701541916167,0.0032506941230836,2106.0,1026.2915479582146,1851782.772916653,1090.0,1919.3211009174315,1922968.276964889,1090.0,1919.3211009174315,1922968.276964889,2106.0,1026.2915479582146,1851782.772916653,1647.637156,0.7823538252611586,1250.904173490865,2106.0,1026.2915479582146,1851782.772916653,2008.0,1969.1354581673304,2393603.830172107,2008.0,1969.1354581673304,2393603.830172107,2106.0,1026.2915479582146,1851782.772916653,1647.637156,0.7823538252611586,1250.904173490865,0.0,443.0,32.0,32.0,66.0,723956.3789473685,66.0,11464.0,12.0,2908.0,12.0,573.2,723956.3789473685,1460.0,12.0,1448.0,60.0,0.0,BenignTraffic2.csv,0.0
605,3c:18:a0:41:c3:a0,Yi Indoor 2 Camera,8.8.4.4,192.168.137.249,53,52176,161.596745,2e-06,3,0,1,123,206,0,2.7470329059475924,-1,0,-1,0,none,0,none,none,0,none,wirelessdevicestats.googleapis.com,28.0,34,1.999999994950485e-06,16,Yi Indoor 2 Camera,Luxshare Precision Industry Company Limited,AltoBeam (China) Inc.,164.0,DNS,none,0.0,none,-1.0,-1.0,-1.0,2e-06,4.0,146.0,3648.0,2.0,198.0,128.0,2.0,198.0,128.0,6.0,172.66666666666666,3921.0666666666666,0.057658,0.0192193333333333,0.0011079177013333,4.0,146.0,3648.0,3.0,171.66666666666666,2144.333333333333,3.0,171.66666666666666,2144.333333333333,9.0,153.44444444444446,3574.027777777779,0.057658,0.0192193333333333,0.0011079177013333,4.0,146.0,3648.0,4.0,172.75,1434.2499999999989,4.0,172.75,1434.2499999999989,12.0,154.25,3243.1136363636456,0.057658,0.0192193333333333,0.0011079177013333,4.0,146.0,3648.0,16.0,169.8125,1045.3624999999986,16.0,169.8125,1045.3624999999986,48.0,152.0625,2871.549202127667,0.057658,0.0192193333333333,0.0011079177013333,4.0,146.0,3648.0,35.0,161.25714285714287,1366.078991596638,35.0,161.25714285714287,1366.078991596638,102.0,143.16666666666666,2479.1501650165023,0.057658,0.0192193333333333,0.0011079177013333,0.0,53.0,26.0,85.0,60.0,2542.45,119.0,1147.0,0.0,164.0,24.0,57.35,4427.818421052632,102.25,0.0,102.25,8.0,0.0,BenignTraffic.csv,0.0
3190,dc:a6:32:dc:27:d5,Amazon Echo Spot,192.168.137.178,192.168.137.206,52469,31038,665.716691,1e-06,2,1,0,42,60,1024,0.0,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,dc:a6:32:dc:27:d5,Raspberry Pi Trading Ltd,Amazon Technologies Inc.,0.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,,1.0,60.0,,659.0,60.0,0.0,659.0,60.0,0.0,1050.0,60.0,0.0,,,,1.0,60.0,,659.0,60.0,0.0,659.0,60.0,0.0,1050.0,60.0,0.0,,,,1.0,60.0,,659.0,60.0,0.0,659.0,60.0,0.0,1050.0,60.0,0.0,,,,1.0,60.0,,659.0,60.0,0.0,659.0,60.0,0.0,1050.0,60.0,0.0,,,,1.0,60.0,,659.0,60.0,0.0,659.0,60.0,0.0,1050.0,60.0,0.0,,,,0.0,42404.0,26.0,26.0,60.0,0.0,60.0,120.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0.0,87.0,1.0,Recon-PortScan.csv,1.0
1142,3c:18:a0:41:c3:a0,Arlo Q Indoor Camera,54.195.180.27,192.168.137.175,443,44981,2731.154029,1e-06,2,1,0,231,66,897664,0.0,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,Arlo Q Indoor Camera,Luxshare Precision Industry Company Limited,Netgear,0.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,1e-06,44.0,1108.5227272727273,3304304.813425001,24.0,66.0,0.0,24.0,66.0,0.0,44.0,1108.5227272727273,3304304.813425001,1.004506,0.0228296818181818,0.0064426479344449,454.0,972.9251101321586,2572511.0893018586,253.0,66.0,0.0,253.0,66.0,0.0,454.0,972.9251101321586,2572511.0893018586,5.000219,0.0110136982378854,0.0027163229154328,774.0,1142.4134366925064,2776685.0164298294,374.0,75.37967914438502,13431.978781666214,374.0,75.37967914438502,13431.978781666214,774.0,1142.4134366925064,2776685.0164298294,2126.351499,2.7472241589147286,5803.76349105018,774.0,1142.4134366925064,2776685.0164298294,374.0,75.37967914438502,13431.978781666214,374.0,75.37967914438502,13431.978781666214,774.0,1142.4134366925064,2776685.0164298294,2126.351499,2.7472241589147286,5803.76349105018,774.0,1142.4134366925064,2776685.0164298294,374.0,75.37967914438502,13431.978781666214,374.0,75.37967914438502,13431.978781666214,774.0,1142.4134366925064,2776685.0164298294,2126.351499,2.7472241589147286,5803.76349105018,0.0,443.0,32.0,32.0,66.0,6412109.905263158,66.0,23906.0,12.0,7737.0,12.0,1195.3,6412109.905263158,383.75,12.0,371.75,101.0,0.0,BenignTraffic3.csv,0.0
